LINE_ID,ID,DIST,DIST_SURF,X,Y,Z
"0","1032",0.9415841932,491.6704998800,-73.7596144060,8.2587254549,33.0000000000
"0","1033",0.9425933474,495.6705000100,-73.7601998650,8.2579034877,37.0000000000
"0","1034",0.9437006870,495.6716073500,-73.7607746880,8.2569570316,37.0000000000
"0","1035",0.9449319177,495.6728385800,-73.7613397190,8.2558631077,37.0000000000
"0","1036",0.9463060059,495.6742126700,-73.7619224020,8.2546186808,37.0000000000
"0","1037",0.9471363108,498.6742127800,-73.7622128640,8.2538408389,40.0000000000
"0","1038",0.9492283869,502.6742133300,-73.7626059030,8.2517860145,36.0000000000
"0","1039",0.9506027467,502.6755876900,-73.7629930050,8.2504672968,36.0000000000
"0","1040",0.9511449351,503.6755878400,-73.7631038220,8.2499365539,35.0000000000
"0","1041",0.9519608517,503.6764037500,-73.7631665060,8.2491230488,35.0000000000
"0","1042",0.9522294337,503.6766723400,-73.7631597960,8.2488545506,35.0000000000
"0","1043",0.9528851477,503.6773280500,-73.7631434010,8.2481990416,35.0000000000
"0","1044",0.9549150861,503.6793579900,-73.7627470740,8.2462081688,35.0000000000
"0","1045",0.9562926670,503.6807355700,-73.7626761160,8.2448324166,35.0000000000
"0","1046",0.9566690546,503.6811119600,-73.7627314520,8.2444601189,35.0000000000
"0","1047",0.9573658576,503.6818087600,-73.7629465360,8.2437973419,35.0000000000
"0","1048",0.9588119939,503.6832549000,-73.7629657060,8.2423513326,35.0000000000
"0","1049",0.9618947505,503.6863376500,-73.7633664440,8.2392947337,35.0000000000
"0","1050",0.9629617758,503.6874046800,-73.7636664270,8.2382707448,35.0000000000
"0","1051",0.9635723235,503.6880152300,-73.7636938800,8.2376608146,35.0000000000
"0","1052",0.9640093950,505.6880152700,-73.7637667870,8.2372298668,37.0000000000
"0","1053",0.9650089198,505.6890148000,-73.7640596290,8.2362742029,37.0000000000
"0","1054",0.9662536441,505.6902595200,-73.7646169620,8.2351612257,37.0000000000
"0","1055",0.9682173937,505.6922232700,-73.7657524860,8.2335590716,37.0000000000
"0","1056",0.9686722680,507.6922233200,-73.7661092430,8.2332768749,39.0000000000
"0","1057",0.9694605397,508.6922236400,-73.7668546290,8.2330204146,38.0000000000
"0","1058",0.9700611338,508.6928242300,-73.7672986040,8.2326159399,38.0000000000
"0","1059",0.9705789825,508.6933420800,-73.7677268220,8.2323247416,38.0000000000
"0","1060",0.9714984112,508.6942615100,-73.7685812990,8.2319853039,38.0000000000
"0","1061",0.9723234876,508.6950865800,-73.7692780320,8.2315433599,38.0000000000
"0","1062",0.9726035921,508.6953666900,-73.7694573720,8.2313281956,38.0000000000
"0","1063",0.9731782810,508.6959413800,-73.7696897660,8.2308025907,38.0000000000
"0","1064",0.9734855466,508.6962486400,-73.7698720070,8.2305552037,38.0000000000
"0","1065",0.9739887395,508.6967518400,-73.7702329860,8.2302046368,38.0000000000
"0","1066",0.9747665140,511.6967519400,-73.7708831510,8.2297777655,35.0000000000
"0","1067",0.9749871019,511.6969725200,-73.7710439410,8.2296267506,35.0000000000
"0","1068",0.9750823460,511.6970677700,-73.7711133620,8.2295615418,35.0000000000
"0","1069",0.9753093712,511.6972947900,-73.7712163540,8.2293592226,35.0000000000
"0","1070",0.9757974111,511.6977828300,-73.7712676120,8.2288738818,35.0000000000
"0","1071",0.9760525147,511.6980379400,-73.7713661480,8.2286385769,35.0000000000
"0","1072",0.9770975466,511.6990829700,-73.7720916280,8.2278863998,35.0000000000
"0","1073",0.9779989103,511.6999843300,-73.7726114920,8.2271500589,35.0000000000
"0","1074",0.9783831735,511.7003686000,-73.7727856570,8.2268075318,35.0000000000
"0","1075",0.9787006165,511.7006860400,-73.7728739880,8.2265026258,35.0000000000
"0","1076",0.9801503782,511.7021358000,-73.7729298280,8.2250539398,35.0000000000
"0","1077",0.9819443731,513.7021366000,-73.7733308540,8.2233053416,37.0000000000
"0","1078",0.9844218305,513.7046140600,-73.7736378980,8.2208469845,37.0000000000
"0","1079",0.9863343027,513.7065265300,-73.7740980240,8.2189906888,37.0000000000
"0","1080",0.9880204173,513.7082126500,-73.7743664310,8.2173260747,37.0000000000
"0","1081",0.9894095214,514.7082136100,-73.7746747600,8.2159716216,38.0000000000
"0","1082",0.9902457390,514.7090498300,-73.7747342220,8.2151375208,38.0000000000
"0","1083",0.9909138657,514.7097179600,-73.7749875910,8.2145192996,38.0000000000
"0","1084",0.9912834041,518.7097179800,-73.7751582340,8.2141915197,34.0000000000
"0","1085",0.9916088786,518.7100434500,-73.7753044470,8.2139007356,34.0000000000
"0","1086",0.9922970795,518.7107316500,-73.7754604600,8.2132304518,34.0000000000
"0","1087",0.9923150090,518.7107495800,-73.7754674750,8.2132139515,34.0000000000
"0","1088",0.9925362494,518.7109708200,-73.7755540170,8.2130103397,34.0000000000
"0","1089",0.9928385856,518.7112731600,-73.7757153780,8.2127546646,34.0000000000
"0","1090",0.9938492397,520.7112734100,-73.7760842530,8.2118137326,36.0000000000
"0","1091",0.9948140799,520.7122382500,-73.7766079800,8.2110034076,36.0000000000
"0","1092",0.9952639928,520.7126881700,-73.7767940930,8.2105937937,36.0000000000
"0","1093",0.9960358656,520.7134600400,-73.7770136230,8.2098537975,36.0000000000
"0","1094",0.9969772344,520.7144014100,-73.7774034560,8.2089969398,36.0000000000
"0","1095",0.9974828294,520.7149070000,-73.7775122960,8.2085031987,36.0000000000
"0","1096",0.9979597045,521.7149071200,-73.7775208120,8.2080263997,37.0000000000
"0","1097",0.9983474477,521.7152948600,-73.7774158880,8.2076531227,37.0000000000
"0","1098",0.9987077939,521.7156552100,-73.7771932230,8.2073698037,37.0000000000
"0","1099",0.9989408870,521.7158883000,-73.7771514150,8.2071404906,37.0000000000
"0","1100",0.9994220080,521.7163694200,-73.7770328380,8.2066742108,37.0000000000
"0","1101",1.0000116320,521.7169590400,-73.7768551690,8.2061119918,37.0000000000
"0","1102",1.0004096477,521.7173570600,-73.7767074410,8.2057424069,37.0000000000
"0","1103",1.0010840058,521.7180314200,-73.7764004420,8.2051419817,37.0000000000
"0","1104",1.0027342058,522.7180327800,-73.7755651970,8.2037187719,38.0000000000
"0","1105",1.0039166662,522.7192152400,-73.7750653120,8.2026471715,38.0000000000
"0","1106",1.0043634985,522.7196620700,-73.7748507940,8.2022552006,38.0000000000
"0","1107",1.0047271828,522.7200257600,-73.7746374080,8.2019606967,38.0000000000
"0","1108",1.0050790271,522.7203776000,-73.7743861410,8.2017144056,38.0000000000
"0","1109",1.0054363419,522.7207349100,-73.7741017430,8.2014980917,38.0000000000
"0","1110",1.0063190238,522.7216176000,-73.7733699660,8.2010045029,38.0000000000
"0","1111",1.0067647391,522.7220633100,-73.7730299900,8.2007162698,38.0000000000
"0","1112",1.0070592442,522.7223578200,-73.7728353250,8.2004952746,38.0000000000
"0","1113",1.0073941890,522.7226927600,-73.7726322700,8.2002288976,38.0000000000
"0","1114",1.0080871939,526.7226928200,-73.7722639340,8.1996418846,34.0000000000
"0","1115",1.0087692925,526.7233749200,-73.7719621890,8.1990301588,34.0000000000
"0","1116",1.0094888329,526.7240944600,-73.7717009680,8.1983597096,34.0000000000
"0","1117",1.0102237160,526.7248293400,-73.7714888220,8.1976561137,34.0000000000
"0","1118",1.0110134800,526.7256191100,-73.7713160670,8.1968854758,34.0000000000
"0","1119",1.0116794799,526.7262851100,-73.7712146380,8.1962272448,34.0000000000
"0","1120",1.0123024713,526.7269081000,-73.7711648270,8.1956062479,34.0000000000
"0","1121",1.0128836128,526.7274892400,-73.7711668390,8.1950251099,34.0000000000
"0","1122",1.0134259348,526.7280315600,-73.7712206570,8.1944854648,34.0000000000
"0","1123",1.0138580390,526.7284636700,-73.7713066260,8.1940619989,34.0000000000
"0","1124",1.0142611756,526.7288668000,-73.7714275660,8.1936774309,34.0000000000
"0","1125",1.0145462579,526.7291518900,-73.7715505360,8.1934202337,34.0000000000
"0","1126",1.0153075382,526.7299131700,-73.7719272540,8.1927586967,34.0000000000
"0","1127",1.0155247940,526.7301304200,-73.7720122530,8.1925587586,34.0000000000
"0","1128",1.0157251801,526.7303308100,-73.7720670050,8.1923659976,34.0000000000
"0","1129",1.0159424801,526.7305481100,-73.7721013920,8.1921514357,34.0000000000
"0","1130",1.0161847759,526.7307904000,-73.7721160170,8.1919095816,34.0000000000
"0","1131",1.0172309247,527.7307909500,-73.7720763380,8.1908641856,35.0000000000
"0","1132",1.0176897793,527.7312498100,-73.7721055160,8.1904062596,35.0000000000
"0","1133",1.0182908835,527.7318509100,-73.7722259890,8.1898173517,35.0000000000
"0","1134",1.0189681768,527.7325282000,-73.7724062990,8.1891645006,35.0000000000
"0","1135",1.0197850394,527.7333450700,-73.7726237720,8.1883771189,35.0000000000
"0","1136",1.0202293391,527.7337893700,-73.7727035690,8.1879400437,35.0000000000
"0","1137",1.0207940477,527.7343540700,-73.7727771590,8.1873801507,35.0000000000
"0","1138",1.0219496274,527.7355096500,-73.7728665500,8.1862280336,35.0000000000
"0","1139",1.0236655675,527.7372255900,-73.7729225240,8.1845130067,35.0000000000
"0","1140",1.0247108986,527.7382709200,-73.7729308610,8.1834677088,35.0000000000
"0","1141",1.0255351908,527.7390952200,-73.7728920540,8.1826443306,35.0000000000
"0","1142",1.0259792049,527.7395392300,-73.7728444880,8.1822028717,35.0000000000
"0","1143",1.0264003301,527.7399603600,-73.7727763600,8.1817872938,35.0000000000
"0","1144",1.0268607931,527.7404208200,-73.7726781920,8.1813374169,35.0000000000
"0","1145",1.0273649652,527.7409249900,-73.7725484480,8.1808502249,35.0000000000
"0","1146",1.0305061130,528.7409299200,-73.7715853100,8.1778603796,34.0000000000
"0","1147",1.0328353216,528.7432591300,-73.7708399780,8.1756536416,34.0000000000
"0","1148",1.0336574502,532.7432592200,-73.7706126590,8.1748635647,38.0000000000
"0","1149",1.0337271137,532.7433288800,-73.7705971010,8.1747956607,38.0000000000
"0","1150",1.0344422363,532.7440440000,-73.7704374160,8.1740985946,38.0000000000
"0","1151",1.0355294553,532.7451312200,-73.7702500010,8.1730276508,38.0000000000
"0","1152",1.0368621741,532.7464639400,-73.7700769130,8.1717062198,38.0000000000
"0","1153",1.0390598620,533.7464663600,-73.7698279000,8.1695226849,37.0000000000
"0","1154",1.0410893829,533.7484958800,-73.7696689250,8.1674993999,37.0000000000
"0","1155",1.0419886951,534.7484962800,-73.7695629150,8.1666063578,36.0000000000
"0","1156",1.0424704828,534.7489780700,-73.7694781590,8.1661320837,36.0000000000
"0","1157",1.0429161022,534.7494236900,-73.7693760030,8.1656983318,36.0000000000
"0","1158",1.0448008897,534.7513084800,-73.7688474610,8.1638891698,36.0000000000
"0","1159",1.0465161684,535.7513099500,-73.7684723060,8.1622154195,35.0000000000
"0","1160",1.0471971016,535.7519908800,-73.7683558850,8.1615445125,35.0000000000
"0","1161",1.0478182077,535.7526119900,-73.7682773270,8.1609283946,35.0000000000
"0","1162",1.0484859322,535.7532797100,-73.7682268330,8.1602625819,35.0000000000
"0","1163",1.0491658379,535.7539596200,-73.7682045370,8.1595830419,35.0000000000
"0","1164",1.0499676414,535.7547614200,-73.7682160800,8.1587813216,35.0000000000
"0","1165",1.0507512060,535.7555449900,-73.7682688650,8.1579995368,35.0000000000
"0","1166",1.0514250398,535.7562188200,-73.7683567560,8.1573314596,35.0000000000
"0","1167",1.0522181768,535.7570119600,-73.7685023640,8.1565518029,35.0000000000
"0","1168",1.0542997703,535.7590935500,-73.7689489620,8.1545186817,35.0000000000
"0","1169",1.0555959581,536.7590943900,-73.7692561580,8.1532594227,36.0000000000
"0","1170",1.0571866422,536.7606850700,-73.7696891100,8.1517287926,36.0000000000
"0","1171",1.0585585922,536.7620570200,-73.7701027220,8.1504206748,36.0000000000
"0","1172",1.0593640471,540.7620571100,-73.7703740580,8.1496622987,40.0000000000
"0","1173",1.0593701825,540.7620632400,-73.7703763400,8.1496566036,40.0000000000
"0","1174",1.0601067532,540.7627998100,-73.7706504600,8.1489729409,40.0000000000
"0","1175",1.0607586843,546.7627998500,-73.7709188590,8.1483788228,34.0000000000
"0","1176",1.0609545991,546.7629957600,-73.7710110260,8.1482059418,34.0000000000
"0","1177",1.0613170432,546.7633582100,-73.7711815440,8.1478861148,34.0000000000
"0","1178",1.0618601124,546.7639012700,-73.7714653940,8.1474231317,34.0000000000
"0","1179",1.0624651348,546.7645063000,-73.7718056850,8.1469228776,34.0000000000
"0","1180",1.0647269099,550.7645069400,-73.7731613680,8.1451124219,38.0000000000
"0","1181",1.0656610215,550.7654410500,-73.7736934950,8.1443446946,38.0000000000
"0","1182",1.0665058124,550.7662858400,-73.7741226110,8.1436170056,38.0000000000
"0","1183",1.0678220645,550.7676020900,-73.7747031650,8.1424357027,38.0000000000
"0","1184",1.0683486539,550.7681286800,-73.7748952880,8.1419454118,38.0000000000
"0","1185",1.0685859165,550.7683659400,-73.7749597960,8.1417170869,38.0000000000
"0","1186",1.0687520645,552.7683659500,-73.7749875810,8.1415532786,40.0000000000
"0","1187",1.0691417866,552.7687556700,-73.7749910390,8.1411635718,40.0000000000
"0","1188",1.0699462760,552.7695601600,-73.7748977310,8.1403645118,40.0000000000
"0","1189",1.0702686215,552.7698825100,-73.7748830350,8.1400425015,40.0000000000
"0","1190",1.0731315355,553.7698866100,-73.7748501290,8.1371797767,39.0000000000
"0","1191",1.0761088185,553.7728638900,-73.7740938920,8.1343001378,39.0000000000
"0","1192",1.0768374223,553.7735924900,-73.7741897970,8.1335778735,39.0000000000
"0","1193",1.0770088979,553.7737639700,-73.7742123680,8.1334078899,39.0000000000
"0","1194",1.0776762746,555.7737640800,-73.7743488250,8.1327546127,41.0000000000
"0","1195",1.0781966510,555.7742844600,-73.7745965350,8.1322969759,41.0000000000
"0","1196",1.0800674884,559.7742848900,-73.7759227270,8.1309774126,37.0000000000
"0","1197",1.0834796089,560.7742907100,-73.7792650700,8.1302908937,36.0000000000
"0","1198",1.0864203532,560.7772314600,-73.7822034870,8.1304078727,36.0000000000
"0","1199",1.0901088738,561.7772382600,-73.7857751160,8.1313290946,37.0000000000
"0","1200",1.0929124153,563.7772402300,-73.7885404450,8.1317903978,39.0000000000
"0","1201",1.0956023486,563.7799301600,-73.7911905470,8.1322515925,39.0000000000
"0","1202",1.0971748941,564.7799314000,-73.7927463930,8.1320230257,40.0000000000
"0","1203",1.0992392192,564.7819957200,-73.7946483510,8.1312205339,40.0000000000
"0","1204",1.1007695483,564.7835260500,-73.7960891590,8.1307048017,40.0000000000
"0","1205",1.1048519437,568.7835281300,-73.8001228370,8.1300759985,36.0000000000
"0","1206",1.1069992322,568.7856754200,-73.8022433110,8.1304142868,36.0000000000
"0","1207",1.1076772167,568.7863534100,-73.8028990630,8.1302420886,36.0000000000
"0","1208",1.1085858311,568.7872620200,-73.8037607810,8.1299539536,36.0000000000
"0","1209",1.1088624788,568.7875386700,-73.8040154710,8.1298459397,36.0000000000
"0","1210",1.1094641536,569.7875388500,-73.8045693900,8.1296110216,35.0000000000
"0","1211",1.1108167402,574.7875390300,-73.8057740220,8.1289959186,40.0000000000
"0","1212",1.1112083113,574.7879306000,-73.8061085190,8.1287923508,40.0000000000
"0","1213",1.1115467648,574.7882690600,-73.8063810770,8.1285916946,40.0000000000
"0","1214",1.1118794329,574.7886017200,-73.8066235770,8.1283639628,40.0000000000
"0","1215",1.1121934693,574.7889157600,-73.8068175770,8.1281170156,40.0000000000
"0","1216",1.1125496859,574.7892719800,-73.8069965120,8.1278090018,40.0000000000
"0","1217",1.1129457365,574.7896680300,-73.8071545080,8.1274458306,40.0000000000
"0","1218",1.1134584348,574.7901807300,-73.8073118570,8.1269578749,40.0000000000
"0","1219",1.1137133117,574.7904356000,-73.8073707860,8.1267099039,40.0000000000
"0","1220",1.1140668811,574.7907891700,-73.8074525600,8.1263659209,40.0000000000
"0","1221",1.1145209859,574.7912432800,-73.8075284410,8.1259182008,40.0000000000
"0","1222",1.1149934559,574.7917157500,-73.8075690900,8.1254474827,40.0000000000
"0","1223",1.1155017280,574.7922240200,-73.8075740570,8.1249392348,40.0000000000
"0","1224",1.1160267258,574.7927490200,-73.8075413680,8.1244152557,40.0000000000
"0","1225",1.1165736621,574.7932959500,-73.8074697180,8.1238730329,40.0000000000
"0","1226",1.1170794541,574.7938017500,-73.8073680380,8.1233775667,40.0000000000
"0","1227",1.1176049282,574.7943272200,-73.8072025770,8.1228788227,40.0000000000
"0","1228",1.1189507411,574.7956730300,-73.8066688880,8.1216433516,40.0000000000
"0","1229",1.1201716763,574.7968939700,-73.8062478830,8.1204972986,40.0000000000
"0","1230",1.1206605941,574.7973828900,-73.8061018620,8.1200306955,40.0000000000
"0","1231",1.1210428832,574.7977651800,-73.8060352880,8.1196542479,40.0000000000
"0","1232",1.1212648135,574.7979871100,-73.8060307520,8.1194323639,40.0000000000
"0","1233",1.1220565833,574.7987788800,-73.8058863920,8.1186538656,40.0000000000
"0","1234",1.1230908905,574.7998131800,-73.8059789100,8.1176237045,40.0000000000
"0","1235",1.1240449907,574.8007672800,-73.8062663890,8.1167139447,40.0000000000
"0","1236",1.1248172522,576.8007674300,-73.8066866570,8.1160660538,42.0000000000
"0","1237",1.1265624498,576.8025126300,-73.8080600370,8.1149892337,42.0000000000
"0","1238",1.1273815299,578.8025128000,-73.8087836390,8.1146054468,40.0000000000
"0","1239",1.1294720919,578.8046033600,-73.8107229400,8.1138247026,40.0000000000
"0","1240",1.1310991779,578.8062304400,-73.8122832420,8.1133633277,40.0000000000
"0","1241",1.1325047941,583.8062306400,-73.8135410720,8.1127359356,35.0000000000
"0","1242",1.1333999247,589.8062307100,-73.8142869790,8.1122410807,41.0000000000
"0","1243",1.1339218560,589.8067526400,-73.8147547940,8.1120096476,41.0000000000
"0","1244",1.1355116342,589.8083424200,-73.8160176640,8.1110439588,41.0000000000
"0","1245",1.1357078866,589.8085386700,-73.8161542260,8.1109030128,41.0000000000
"0","1246",1.1362059971,589.8090367800,-73.8164812040,8.1105272477,41.0000000000
"0","1247",1.1366676152,595.8090368000,-73.8167613520,8.1101603576,35.0000000000
"0","1248",1.1369764641,595.8093456500,-73.8169324090,8.1099032056,35.0000000000
"0","1249",1.1372853096,595.8096544900,-73.8170823830,8.1096332179,35.0000000000
"0","1250",1.1376038038,595.8099729900,-73.8172138340,8.1093431159,35.0000000000
"0","1251",1.1384544072,595.8108235900,-73.8175648950,8.1085683369,35.0000000000
"0","1252",1.1389305547,601.8108236100,-73.8177887730,8.1081481048,41.0000000000
"0","1253",1.1397806459,601.8116737000,-73.8182735670,8.1074497999,41.0000000000
"0","1254",1.1405784446,601.8124715000,-73.8187837020,8.1068364116,41.0000000000
"0","1255",1.1410859544,601.8129790100,-73.8191399920,8.1064749927,41.0000000000
"0","1256",1.1414922326,601.8133852900,-73.8194487700,8.1062109508,41.0000000000
"0","1257",1.1419120570,601.8138051100,-73.8197936960,8.1059716217,41.0000000000
"0","1258",1.1433560791,601.8152491300,-73.8208031060,8.1049390078,41.0000000000
"0","1259",1.1450753165,602.8152506100,-73.8220216530,8.1037261927,42.0000000000
"0","1260",1.1469715186,602.8171468100,-73.8234142030,8.1024391858,42.0000000000
"0","1261",1.1485482785,602.8187235700,-73.8244764970,8.1012739806,42.0000000000
"0","1262",1.1491407436,602.8193160400,-73.8249434410,8.1009093186,42.0000000000
"0","1263",1.1499460751,606.8193161200,-73.8256272840,8.1004839746,38.0000000000
"0","1264",1.1521073812,611.8193165900,-73.8277333480,8.0999984449,43.0000000000
"0","1265",1.1523125316,611.8195217400,-73.8279232970,8.0999209466,43.0000000000
"0","1266",1.1551438455,613.8195237400,-73.8307215760,8.0994897015,41.0000000000
"0","1267",1.1559918638,613.8203717600,-73.8315210860,8.0992070017,41.0000000000
"0","1268",1.1564518914,613.8208317900,-73.8319633170,8.0990802858,41.0000000000
"0","1269",1.1571947993,613.8215747000,-73.8326372870,8.0987677529,41.0000000000
"0","1270",1.1599770774,616.8215759900,-73.8349537640,8.0972266477,38.0000000000
"0","1271",1.1626369402,622.8215765800,-73.8369918800,8.0955175678,44.0000000000
"0","1272",1.1650586389,627.8215771600,-73.8386787180,8.0937799826,39.0000000000
"0","1273",1.1655491736,627.8220677000,-73.8390206530,8.0934282658,39.0000000000
"0","1274",1.1665505471,627.8230690700,-73.8397928710,8.0927907486,39.0000000000
"0","1275",1.1668445800,627.8233631000,-73.8400446960,8.0926389607,39.0000000000
"0","1276",1.1677193167,627.8242378400,-73.8407056320,8.0920659619,39.0000000000
"0","1277",1.1696071960,627.8261257200,-73.8419288050,8.0906279296,39.0000000000
"0","1278",1.1715695341,627.8280880600,-73.8432462650,8.0891736017,39.0000000000
"0","1279",1.1728843556,627.8294028800,-73.8437535880,8.0879605976,39.0000000000
"0","1280",1.1733964550,630.8294029200,-73.8438993400,8.0874696779,42.0000000000
"0","1281",1.1742515418,630.8302580100,-73.8440435650,8.0866268419,42.0000000000
"0","1282",1.1745827175,630.8305891900,-73.8441174960,8.0863040238,42.0000000000
"0","1283",1.1750699534,630.8310764200,-73.8442754650,8.0858431066,42.0000000000
"0","1284",1.1756024889,630.8316089600,-73.8444892910,8.0853553848,42.0000000000
"0","1285",1.1760796810,630.8320861500,-73.8447078060,8.0849311638,42.0000000000
"0","1286",1.1766236701,630.8326301400,-73.8449782170,8.0844591448,42.0000000000
"0","1287",1.1780903881,632.8326306800,-73.8457622660,8.0832195767,44.0000000000
"0","1288",1.1781255080,632.8326658000,-73.8457810410,8.0831898966,44.0000000000
"0","1289",1.1785533051,634.8326658400,-73.8460305930,8.0828424285,42.0000000000
"0","1290",1.1789378274,634.8330503600,-73.8462710270,8.0825423469,42.0000000000
"0","1291",1.1792862403,634.8333987800,-73.8465054700,8.0822846106,42.0000000000
"0","1292",1.1796451254,634.8337576600,-73.8467644540,8.0820361638,42.0000000000
"0","1293",1.1800575860,634.8341701200,-73.8470791790,8.0817695705,42.0000000000
"0","1294",1.1804888854,634.8346014200,-73.8474241590,8.0815107115,42.0000000000
"0","1295",1.1809390108,634.8350515500,-73.8477982890,8.0812604327,42.0000000000
"0","1296",1.1814070847,634.8355196200,-73.8481998270,8.0810198908,42.0000000000
"0","1297",1.1817800199,634.8358925600,-73.8485285920,8.0808438387,42.0000000000
"0","1298",1.1821755804,634.8362881200,-73.8488869210,8.0806763027,42.0000000000
"0","1299",1.1831157840,634.8372283200,-73.8497628690,8.0803346916,42.0000000000
"0","1300",1.1840519223,638.8372284300,-73.8506531710,8.0800453527,38.0000000000
"0","1301",1.1850878638,638.8382643700,-73.8516590410,8.0797975619,38.0000000000
"0","1302",1.1862559625,638.8394324700,-73.8528048610,8.0795705127,38.0000000000
"0","1303",1.1864985893,638.8396751000,-73.8530428600,8.0795233506,38.0000000000
"0","1304",1.1872104873,644.8396751400,-73.8536388650,8.0791340219,44.0000000000
"0","1305",1.1882588836,646.8396754100,-73.8545903880,8.0786938647,42.0000000000
"0","1306",1.1890721525,646.8404886800,-73.8553544050,8.0784151449,42.0000000000
"0","1307",1.1899236769,646.8413402100,-73.8560974020,8.0779991529,42.0000000000
"0","1308",1.1904810027,646.8418975300,-73.8565355910,8.0776547658,42.0000000000
"0","1309",1.1915866592,646.8430031900,-73.8575093200,8.0771310026,42.0000000000
"0","1310",1.1919828621,646.8433993900,-73.8578855880,8.0770069097,42.0000000000
"0","1311",1.1930191581,650.8433995300,-73.8586875140,8.0763505376,38.0000000000
"0","1312",1.1937426717,650.8441230400,-73.8589768610,8.0756874009,38.0000000000
"0","1313",1.1958752150,654.8441236100,-73.8601847900,8.0739299458,42.0000000000
"0","1314",1.1969256890,654.8451740800,-73.8608815410,8.0731437949,42.0000000000
"0","1315",1.1981333330,654.8463817300,-73.8615319940,8.0721262906,42.0000000000
"0","1316",1.1995592477,658.8463819800,-73.8625059020,8.0710847838,38.0000000000
"0","1317",1.2004303418,659.8463823600,-73.8629459960,8.0703330377,39.0000000000
"0","1318",1.2014869979,659.8474390200,-73.8635311940,8.0694532279,39.0000000000
"0","1319",1.2022205705,659.8481725900,-73.8638770900,8.0688063239,39.0000000000
"0","1320",1.2041698363,659.8501218500,-73.8644593070,8.0669460389,39.0000000000
"0","1321",1.2051665434,662.8501220200,-73.8650468320,8.0661409057,42.0000000000
"0","1322",1.2054333967,662.8503888700,-73.8652041360,8.0659253456,42.0000000000
"0","1323",1.2061095590,662.8510650400,-73.8653867810,8.0652743186,42.0000000000
"0","1324",1.2070293334,662.8519848100,-73.8653426650,8.0643556028,42.0000000000
"0","1325",1.2088345997,662.8537900800,-73.8646472160,8.0626896686,42.0000000000
"0","1326",1.2117157072,663.8537942300,-73.8635054570,8.0600444527,41.0000000000
"0","1327",1.2133863361,667.8537945800,-73.8624795630,8.0587259148,45.0000000000
"0","1328",1.2143598203,668.8537950500,-73.8620037620,8.0578766298,46.0000000000
"0","1329",1.2155306582,668.8549658900,-73.8616329820,8.0567660518,46.0000000000
"0","1330",1.2171844976,668.8566197300,-73.8611231970,8.0551927419,46.0000000000
"0","1331",1.2194528841,668.8588881100,-73.8608690640,8.0529386359,46.0000000000
"0","1332",1.2204558663,668.8598911000,-73.8609433280,8.0519384069,46.0000000000
"0","1333",1.2222436541,668.8616788800,-73.8615669290,8.0502629048,46.0000000000
"0","1334",1.2249659522,675.8616794100,-73.8632584930,8.0481299449,39.0000000000
"0","1335",1.2265679337,675.8632813900,-73.8636232360,8.0465700387,39.0000000000
"0","1336",1.2275174095,679.8632815100,-73.8636245200,8.0456205638,43.0000000000
"0","1337",1.2290261243,679.8647902200,-73.8636603630,8.0441122749,43.0000000000
"0","1338",1.2297295771,679.8654936700,-73.8636542360,8.0434088488,43.0000000000
"0","1339",1.2303499873,679.8661140800,-73.8636183220,8.0427894789,43.0000000000
"0","1340",1.2312399129,679.8670040100,-73.8635299100,8.0419039559,43.0000000000
"0","1341",1.2319742455,681.8670041500,-73.8634139640,8.0411788347,45.0000000000
"0","1342",1.2325029563,681.8675328600,-73.8632895830,8.0406649626,45.0000000000
"0","1343",1.2332901383,681.8683200400,-73.8630131540,8.0399279127,45.0000000000
"0","1344",1.2335878333,681.8686177300,-73.8629250560,8.0396435519,45.0000000000
"0","1345",1.2338869073,681.8689168100,-73.8628745710,8.0393487697,45.0000000000
"0","1346",1.2341984704,681.8692283700,-73.8628742110,8.0390372069,45.0000000000
"0","1347",1.2346179887,681.8696478900,-73.8629387820,8.0386226876,45.0000000000
"0","1348",1.2346605453,681.8696904500,-73.8629453310,8.0385806379,45.0000000000
"0","1349",1.2356132695,681.8706431700,-73.8631881280,8.0376593708,45.0000000000
"0","1350",1.2360115912,681.8710414900,-73.8632669100,8.0372689178,45.0000000000
"0","1351",1.2363810591,681.8714109600,-73.8632974800,8.0369007167,45.0000000000
"0","1352",1.2373617010,681.8723916000,-73.8633005700,8.0359200797,45.0000000000
"0","1353",1.2376371629,681.8726670600,-73.8633385060,8.0356472426,45.0000000000
"0","1354",1.2379358643,681.8729657600,-73.8634179440,8.0353592979,45.0000000000
"0","1355",1.2382100968,681.8732400000,-73.8635160040,8.0351031969,45.0000000000
"0","1356",1.2385184592,681.8735483600,-73.8636465470,8.0348238299,45.0000000000
"0","1357",1.2394595366,681.8744894400,-73.8641019840,8.0340002987,45.0000000000
"0","1358",1.2397852027,681.8748151000,-73.8642802270,8.0337277407,45.0000000000
"0","1359",1.2404929715,681.8755228700,-73.8647151470,8.0331693669,45.0000000000
"0","1360",1.2407934337,681.8758233300,-73.8648864200,8.0329225006,45.0000000000
"0","1361",1.2410996476,681.8761295500,-73.8650280390,8.0326510028,45.0000000000
"0","1362",1.2413786247,681.8764085200,-73.8651083480,8.0323838348,45.0000000000
"0","1363",1.2416469319,681.8766768300,-73.8651429780,8.0321177718,45.0000000000
